materiality_event_id,sample_key,stable_sample_key,severity_stratum,nct_id,from_version,to_version,submitted_date,category,evidence_record_id,sample_order_hash,stratum_rank
578,medium-005,"NCT04754399|0|1|timeline_shift|medium|[""/protocolSection/contactsLocationsModule/locations/0/contacts/0"",""/protocolSection/contactsLocationsModule/locations/0/status"",""/protocolSection/statusModule/completionDateStruct/date"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/overallStatus"",""/protocolSection/statusModule/primaryCompletionDateStruct/date"",""/protocolSection/statusModule/startDateStruct/date"",""/protocolSection/statusModule/startDateStruct/type"",""/protocolSection/statusModule/statusVerifiedDate""]|14d94703ed776a6819b5d6280f691614247f7c3ae2bfddeb9888c62e20961256",medium,NCT04754399,0,1,2021-05-06,timeline_shift,,4517989783f272b439978ebc51f8832b1e9b69fb40afea070492060a18bccbe7,5
592,medium-006,"NCT05315687|1|2|timeline_shift|medium|[""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/startDateStruct/date"",""/protocolSection/statusModule/statusVerifiedDate""]|9a16ccb204c3bfa229119e6274b4cfd8dc9c1fe930a0f7f90d13333e9aa4212d",medium,NCT05315687,1,2,2022-08-29,timeline_shift,,55259314c45ca3f4ece2b77ab7567a307a0106938920f4bc4b768ddedfdb0d14,6
587,medium-007,"NCT05180006|0|1|timeline_shift|medium|[""/protocolSection/contactsLocationsModule/locations/0/contacts"",""/protocolSection/contactsLocationsModule/locations/0/status"",""/protocolSection/ipdSharingStatementModule/ipdSharing"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/overallStatus"",""/protocolSection/statusModule/startDateStruct/date"",""/protocolSection/statusModule/startDateStruct/type"",""/protocolSection/statusModule/statusVerifiedDate""]|5d2cf3da46bbf570bb9a3aed12b4b69ac92b810687ecd9ae9e45f28e1a25e635",medium,NCT05180006,0,1,2022-03-09,timeline_shift,,5ccf20ad7f15c57b6a41af664aef334862892eec23ad5108de22c76b6a111a49,7
559,medium-008,"NCT03477019|2|3|timeline_shift|medium|[""/protocolSection/contactsLocationsModule/locations/0/status"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/overallStatus"",""/protocolSection/statusModule/startDateStruct/date"",""/protocolSection/statusModule/startDateStruct/type"",""/protocolSection/statusModule/statusVerifiedDate""]|7683daf4251a11184e56d74b73164cd6748cf458e862765c75c230275659595c",medium,NCT03477019,2,3,2018-11-12,timeline_shift,,a1fa91096cdf0817a37011d3c33375e0a60032ebe0674ec879eff617499b2347,8
528,medium-009,"NCT02942355|0|1|timeline_shift|medium|[""/protocolSection/contactsLocationsModule/locations"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/overallStatus"",""/protocolSection/statusModule/startDateStruct/date"",""/protocolSection/statusModule/statusVerifiedDate""]|30d9acacd43a237f611c1b73b3f23f7890b7f8b57fd85ba03553b67250a223a2",medium,NCT02942355,0,1,2016-11-16,timeline_shift,,afc1984e228aa3126c26555e0db8c64b63c15e34e932a28bc9d863ef0469748c,9
491,medium-010,"NCT00337649|23|24|timeline_shift|medium|[""/protocolSection/statusModule/completionDateStruct"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/startDateStruct"",""/protocolSection/statusModule/statusVerifiedDate""]|44936d76bca94d4648f95ae8a10c76f2864ad9bcc6f37fdb2268f3fbe86e1e4a",medium,NCT00337649,23,24,2008-05-16,timeline_shift,,c226e17b2969e317d86440276415a7f513c39933ff5b317a4b779d30a1d015c9,10
496,medium-011,"NCT01441947|0|1|timeline_shift|medium|[""/protocolSection/contactsLocationsModule/locations/0/contacts/0"",""/protocolSection/contactsLocationsModule/locations/0/status"",""/protocolSection/statusModule/completionDateStruct"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/overallStatus"",""/protocolSection/statusModule/statusVerifiedDate""]|a64cc0931e939b840c8c4dc81d741ca668ab0907cdff7aaf19f26980b312ea09",medium,NCT01441947,0,1,2011-10-27,timeline_shift,,dc984cc989c1f27b2df8b52fa278f2990a20646e723ad26fc01cd48f76209c09,11
567,low-001,"NCT03820063|8|9|milestone_realized|low|[""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/primaryCompletionDateStruct/type"",""/protocolSection/statusModule/statusVerifiedDate""]|85f33839f72719f86b4383ebd4e97c8fe209da2fca1390d6807c013dd21e0b4e",low,NCT03820063,8,9,2023-02-21,milestone_realized,,05efa46228d32bf78cbba6c4a8a015403fbd4336d8b90d200303d2445f993c67,1
506,low-002,"NCT01441947|14|15|milestone_realized|low|[""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/primaryCompletionDateStruct/type"",""/protocolSection/statusModule/statusVerifiedDate""]|ef0dcabdea5ae738582c5ecdab651e20131f05457f113171795d8bff7268a643",low,NCT01441947,14,15,2021-05-06,milestone_realized,,0b5c670c7598376722c630e26f51c087bf0145b736cc4f4f3139bdce0a788f98,2
524,low-003,"NCT02755272|14|15|administrative_contact_change|low|[""/protocolSection/contactsLocationsModule/centralContacts"",""/protocolSection/contactsLocationsModule/locations/0/contacts"",""/protocolSection/contactsLocationsModule/locations/0/status"",""/protocolSection/contactsLocationsModule/locations/1/contacts"",""/protocolSection/contactsLocationsModule/locations/1/status"",""/protocolSection/contactsLocationsModule/locations/2/contacts"",""/protocolSection/contactsLocationsModule/locations/2/status"",""/protocolSection/contactsLocationsModule/locations/3/contacts"",""/protocolSection/contactsLocationsModule/locations/3/status"",""/protocolSection/contactsLocationsModule/locations/4/contacts"",""/protocolSection/contactsLocationsModule/locations/4/status"",""/protocolSection/contactsLocationsModule/locations/5/contacts"",""/protocolSection/contactsLocationsModule/locations/5/status"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/overallStatus"",""/protocolSection/statusModule/statusVerifiedDate""]|05d9b70c2fb595f400561d0eea40055da5179c2534f11f62d96f5e6469163289",low,NCT02755272,14,15,2023-06-23,administrative_contact_change,,1f3baea2ba72a65066c6ce81128c967c233798863433662a69e88c34e607843d,3
489,low-004,"NCT00337649|5|6|administrative_contact_change|low|[""/protocolSection/contactsLocationsModule/centralContacts"",""/protocolSection/contactsLocationsModule/locations/0/status"",""/protocolSection/contactsLocationsModule/locations/1/status"",""/protocolSection/contactsLocationsModule/locations/2/status"",""/protocolSection/contactsLocationsModule/locations/3/status"",""/protocolSection/contactsLocationsModule/locations/4/status"",""/protocolSection/contactsLocationsModule/locations/5/status"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/overallStatus"",""/protocolSection/statusModule/statusVerifiedDate""]|eb468741465739788be02f53e8dc80ae19e035ad8f16597e8d06a6d8e7cfa37a",low,NCT00337649,5,6,2006-11-15,administrative_contact_change,,22d2eacc8908c518e3a5b189b5e6e35724cc2e8ad460f835644061faf3b0c0d9,4
597,low-005,"NCT05328258|2|3|milestone_realized|low|[""/protocolSection/contactsLocationsModule/locations/0/contacts"",""/protocolSection/contactsLocationsModule/locations/0/status"",""/protocolSection/contactsLocationsModule/locations/1/contacts"",""/protocolSection/contactsLocationsModule/locations/1/status"",""/protocolSection/contactsLocationsModule/locations/10/contacts"",""/protocolSection/contactsLocationsModule/locations/10/status"",""/protocolSection/contactsLocationsModule/locations/11/status"",""/protocolSection/contactsLocationsModule/locations/12/status"",""/protocolSection/contactsLocationsModule/locations/13/status"",""/protocolSection/contactsLocationsModule/locations/14/status"",""/protocolSection/contactsLocationsModule/locations/15/status"",""/protocolSection/contactsLocationsModule/locations/16/contacts"",""/protocolSection/contactsLocationsModule/locations/16/status"",""/protocolSection/contactsLocationsModule/locations/2/contacts"",""/protocolSection/contactsLocationsModule/locations/2/status"",""/protocolSection/contactsLocationsModule/locations/3/contacts"",""/protocolSection/contactsLocationsModule/locations/3/status"",""/protocolSection/contactsLocationsModule/locations/4/contacts"",""/protocolSection/contactsLocationsModule/locations/4/status"",""/protocolSection/contactsLocationsModule/locations/5/contacts"",""/protocolSection/contactsLocationsModule/locations/5/status"",""/protocolSection/contactsLocationsModule/locations/6/status"",""/protocolSection/contactsLocationsModule/locations/7/status"",""/protocolSection/contactsLocationsModule/locations/8/contacts"",""/protocolSection/contactsLocationsModule/locations/8/status"",""/protocolSection/contactsLocationsModule/locations/9/contacts"",""/protocolSection/contactsLocationsModule/locations/9/status"",""/protocolSection/ipdSharingStatementModule"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/overallStatus"",""/protocolSection/statusModule/startDateStruct/type"",""/protocolSection/statusModule/statusVerifiedDate""]|861d62064ae0adbdc51c0e34241760c4e3d7804d3057b63dbfa492d4d6299365",low,NCT05328258,2,3,2023-10-25,milestone_realized,,27f44f4f347af270705a7d7a6ea5da81ffeb12c6c474451cbc04b23b916ba930,5
492,low-006,"NCT00337649|29|30|timeline_actual_date_correction|low|[""/protocolSection/contactsLocationsModule/locations/2"",""/protocolSection/contactsLocationsModule/locations/3"",""/protocolSection/statusModule/completionDateStruct/date"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/statusVerifiedDate""]|2e4be6c157df2bdff198c3bbd054af5a5a2bb0c4082202655f1a738978c6e466",low,NCT00337649,29,30,2008-12-02,timeline_actual_date_correction,,3026eba442bc2394fcaec8ba5b38553d6f3746ee99e40f887cc0f0af5b616fca,6
606,low-007,"NCT06389006|1|2|timeline_minor_adjustment|low|[""/protocolSection/contactsLocationsModule/locations/0/status"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/overallStatus"",""/protocolSection/statusModule/startDateStruct/date"",""/protocolSection/statusModule/startDateStruct/type""]|2d1a96627374766ec57a8e3a41a0f46521cbb97e7784ee62f4afc5c360691050",low,NCT06389006,1,2,2024-05-21,timeline_minor_adjustment,,3cf61665185c942d89f12b8aa36844fb4d539be73fee4f70250505319a915a36,7
536,low-008,"NCT02942355|18|19|timeline_actual_date_correction|low|[""/documentSection"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/startDateStruct/date"",""/protocolSection/statusModule/statusVerifiedDate""]|fd8f364e870c463ab47df456d783e966f2f0aaac540d3341efa2babf07401fb2",low,NCT02942355,18,19,2023-02-03,timeline_actual_date_correction,,4458086e8abfbe86cc18e4c09a36a0036d82ec29fe20c17690e0ed968ca71fff,8
